"gene_id"	"C1A"	"C1B"	"C2A"	"C2B"	"C5A"	"C5B"	"H1A"	"H1B"	"H2A"	"H2B"	"H5A"	"H5B"
"g14348"	0	0	0	0	0	0	0	0	0	0	0	0
"g14349"	0	0	0	0	0	0	0	0	0	0	0	0
"g1435"	12	33	6	17	21	23	6	41	23	11	21	5
"g14350"	0	0	0	0	0	0	0	0	0	0	0	0
"g14351"	0	0	0	0	0	0	0	0	0	0	0	0
"g14352"	0	0	0	0	0	0	0	0	0	0	0	0
"g14353"	0	0	0	0	0	0	0	0	0	0	0	0
"g14354"	0	0	0	0	0	0	0	0	0	0	0	0
"g14355"	0	0	0	0	0	0	0	0	0	0	0	0
"g14356"	0	0	0	0	0	0	0	0	0	0	0	0
"g14357"	0	0	0	0	0	0	0	0	0	0	0	0
"g14358"	0	0	0	0	0	0	0	0	0	0	0	0
"g14359"	0	0	0	0	0	0	0	0	0	0	0	0
"g1436"	3	5	3	0	4	1	0	7	0	0	7	5
"g14360"	0	0	0	0	0	0	0	0	0	0	0	0
"g14361"	0	0	0	0	0	0	0	0	0	0	0	0
"g14362"	0	0	0	0	0	0	0	0	0	0	0	0
"g14363"	0	0	0	0	0	0	0	0	0	0	0	0
"g14364"	0	0	0	0	0	0	0	0	0	0	0	0
"g14365"	0	0	0	0	0	0	0	0	0	0	0	0
"g14366"	0	0	0	0	0	0	0	0	0	0	0	0
"g14367"	0	0	0	0	0	0	0	0	0	0	0	0
"g14368"	0	0	0	0	0	0	0	0	0	0	0	0
"g14369"	0	0	0	0	0	0	0	0	0	0	0	0
"g1437"	172	394	234	151	333	292	174	366	356	132	336	67
"g14370"	0	0	0	0	0	0	0	0	0	0	0	0
"g14371"	0	0	0	0	0	0	0	0	0	0	0	0
"g14372"	0	0	0	0	0	0	0	0	0	0	0	0
"g14373"	0	0	0	0	0	0	0	0	0	0	0	0
"g14374"	0	0	0	0	0	0	0	0	0	0	0	0
"g14375"	0	0	0	0	0	0	0	0	0	0	0	0
"g14376"	0	0	0	0	0	0	0	0	0	0	0	0
"g14377"	0	0	0	0	0	0	0	0	0	0	0	0
"g14378"	0	0	0	0	0	0	0	0	0	0	0	0
"g14379"	0	0	0	0	0	0	0	0	0	0	0	0
"g1438"	0	0	0	0	0	0	0	0	0	0	1	0
"g14380"	0	0	0	0	0	0	0	0	0	0	0	0
"g14381"	0	0	0	0	0	0	0	0	0	0	0	0
"g14382"	0	0	0	0	0	0	0	0	0	0	0	0
"g14383"	0	0	0	0	0	0	0	0	0	0	0	0
"g14384"	0	0	0	0	0	0	0	0	0	0	0	0
"g14385"	0	0	0	0	0	0	0	0	0	0	0	0
"g14386"	0	0	0	0	0	0	0	0	0	0	0	0
"g14387"	0	0	0	0	0	0	0	0	0	0	0	0
"g14388"	0	0	0	0	0	0	0	0	0	0	0	0
"g14389"	0	0	0	0	0	0	0	0	0	0	0	0
"g1439"	2	4	0	1	5	4	3	10	18	1	13	0
"g14390"	0	0	0	0	0	0	0	0	0	0	0	0
"g14391"	0	0	0	0	0	0	0	0	0	0	0	0
"g14392"	0	0	0	0	0	0	0	0	0	0	0	0
"g14393"	0	0	0	0	0	0	0	0	0	0	0	0
"g14394"	0	0	0	0	0	0	0	0	0	0	0	0
"g14395"	0	0	0	0	0	0	0	0	0	0	0	0
"g14396"	0	0	0	0	0	0	0	0	0	0	0	0
"g14397"	0	0	0	0	0	0	0	0	0	0	0	0
"g14398"	0	0	0	0	0	0	0	0	0	0	0	0
"g14399"	0	0	0	0	0	0	0	0	0	0	0	0
"g144"	13	12	9	11	9	5	5	10	2	4	13	1
"g1440"	18	28	28	18	21	27	7	41	36	27	10	7
"g14400"	0	0	0	0	0	0	0	0	0	0	0	0
"g14401"	0	0	0	0	0	0	0	0	0	0	0	0
"g14402"	0	0	0	0	0	0	0	0	0	0	0	0
"g14403"	0	0	0	0	0	0	0	0	0	0	0	0
"g14404"	0	0	0	0	0	0	0	0	0	0	0	0
"g14405"	0	0	0	0	0	0	0	0	0	0	0	0
"g14406"	0	0	0	0	0	0	0	0	0	0	0	0
"g14407"	0	0	0	0	0	0	0	0	0	0	0	0
"g14408"	0	0	0	0	0	0	0	0	0	0	0	0
"g14409"	0	0	0	0	0	0	0	0	0	0	0	0
"g1441"	33	26	5	4	29	25	25	31	14	6	27	2
"g14410"	0	0	0	0	0	0	0	0	0	0	0	0
"g14411"	0	0	0	0	0	0	0	0	0	0	0	0
"g14412"	0	0	0	0	0	0	0	0	0	0	0	0
"g14413"	0	0	0	0	0	0	0	0	0	0	0	0
"g14414"	0	0	0	0	0	0	0	0	0	0	0	0
"g14415"	0	0	0	0	0	0	0	0	0	0	0	0
"g14416"	0	0	0	0	0	0	0	0	0	0	0	0
"g14417"	0	0	0	0	0	0	0	0	0	0	0	0
"g14418"	0	0	0	0	0	0	0	0	0	0	0	0
"g14419"	0	0	0	0	0	0	0	0	0	0	0	0
"g1442"	115	115	49	72	132	108	99	181	166	39	185	14
"g14420"	0	0	0	0	0	0	0	0	0	0	0	0
"g14421"	0	0	0	0	0	0	0	0	0	0	0	0
"g14422"	0	0	0	0	0	0	0	0	0	0	0	0
"g14423"	0	0	0	0	0	0	0	0	0	0	0	0
"g14424"	0	0	0	0	0	0	0	0	0	0	0	0
"g14425"	0	0	0	0	0	0	0	0	0	0	0	0
"g14426"	0	0	0	0	0	0	0	0	0	0	0	0
"g14427"	0	0	0	0	0	0	0	0	0	0	0	0
"g14428"	0	0	0	0	0	0	0	0	0	0	0	0
"g14429"	0	0	0	0	0	0	0	0	0	0	0	0
"g1443"	20	21	28	6	19	18	10	10	14	4	13	4
"g14430"	0	0	0	0	0	0	0	0	0	0	0	0
"g14431"	0	0	0	0	0	0	0	0	0	0	0	0
"g14432"	0	0	0	0	0	0	0	0	0	0	0	0
"g14433"	0	0	0	0	0	0	0	0	0	0	0	0
"g14434"	0	0	0	0	0	0	0	0	0	0	0	0
"g14435"	0	0	0	0	0	0	0	0	0	0	0	0
"g14436"	0	0	0	0	0	0	0	0	0	0	0	0
"g14437"	0	0	0	0	0	0	0	0	0	0	0	0
"g14438"	0	0	0	0	0	0	0	0	0	0	0	0
"g14439"	0	0	0	0	0	0	0	0	0	0	0	0
"g1444"	37	54	38	20	50	54	51	66	40	22	60	5
"g14440"	0	0	0	0	0	0	0	0	0	0	0	0
"g14441"	0	0	0	0	0	0	0	0	0	0	0	0
"g14442"	0	0	0	0	0	0	0	0	0	0	0	0
"g14443"	0	0	0	0	0	0	0	0	0	0	0	0
"g14444"	0	0	0	0	0	0	0	0	0	0	0	0
"g14445"	0	0	0	0	0	0	0	0	0	0	0	0
"g14446"	0	0	0	0	0	0	0	0	0	0	0	0
"g14447"	0	0	0	0	0	0	0	0	0	0	0	0
"g14448"	0	0	0	0	0	0	0	0	0	0	0	0
"g14449"	0	0	0	0	0	0	0	0	0	0	0	0
"g1445"	1	7	1	1	3	1	0	1	3	0	2	1
"g14450"	0	0	0	0	0	0	0	0	0	0	0	0
"g14451"	0	0	0	0	0	0	0	0	0	0	0	0
"g14452"	0	0	0	0	0	0	0	0	0	0	0	0
"g14453"	0	0	0	0	0	0	0	0	0	0	0	0
"g14454"	0	0	0	0	0	0	0	0	0	0	0	0
"g14455"	0	0	0	0	0	0	0	0	0	0	0	0
"g14456"	0	0	0	0	0	0	0	0	0	0	0	0
"g14457"	0	0	0	0	0	0	0	0	0	0	0	0
"g14458"	0	0	0	0	0	0	0	0	0	0	0	0
"g14459"	0	0	0	0	0	0	0	0	0	0	0	0
"g1446"	0	0	0	0	0	0	0	0	0	0	0	0
"g14460"	0	0	0	0	0	0	0	0	0	0	0	0
"g14461"	0	0	0	0	0	0	0	0	0	0	0	0
"g14462"	0	0	0	0	0	0	0	0	0	0	0	0
"g14463"	0	0	0	0	0	0	0	0	0	0	0	0
"g14464"	0	0	0	0	0	0	0	0	0	0	0	0
"g14465"	0	0	0	0	0	0	0	0	0	0	0	0
"g14466"	0	0	0	0	0	0	0	0	0	0	0	0
"g14467"	0	0	0	0	0	0	0	0	0	0	0	0
"g14468"	0	0	0	0	0	0	0	0	0	0	0	0
"g14469"	0	0	0	0	0	0	0	0	0	0	0	0
"g1447"	0	0	0	0	0	0	0	0	0	0	0	0
"g14470"	0	0	0	0	0	0	0	0	0	0	0	0
"g14471"	0	0	0	0	0	0	0	0	0	0	0	0
"g14472"	0	0	0	0	0	0	0	0	0	0	0	0
"g14473"	0	0	0	0	0	0	0	0	0	0	0	0
"g14474"	0	0	0	0	0	0	0	0	0	0	0	0
"g14475"	0	0	0	0	0	0	0	0	0	0	0	0
"g14476"	0	0	0	0	0	0	0	0	0	0	0	0
"g14477"	0	0	0	0	0	0	0	0	0	0	0	0
"g14478"	0	0	0	0	0	0	0	0	0	0	0	0
"g14479"	0	0	0	0	0	0	0	0	0	0	0	0
"g1448"	0	0	0	0	0	3	0	3	8	0	1	0
"g14480"	0	0	0	0	0	0	0	0	0	0	0	0
"g14481"	0	0	0	0	0	0	0	0	0	0	0	0
"g14482"	0	0	0	0	0	0	0	0	0	0	0	0
"g14483"	0	0	0	0	0	0	0	0	0	0	0	0
"g14484"	0	0	0	0	0	0	0	0	0	0	0	0
"g14485"	0	0	0	0	0	0	0	0	0	0	0	0
"g14486"	0	0	0	0	0	0	0	0	0	0	0	0
"g14487"	0	0	0	0	0	0	0	0	0	0	0	0
"g14488"	0	0	0	0	0	0	0	0	0	0	0	0
"g14489"	0	0	0	0	0	0	0	0	0	0	0	0
"g1449"	0	0	0	0	1	0	0	12	2	0	0	0
"g14490"	0	0	0	0	0	0	0	0	0	0	0	0
"g14491"	0	0	0	0	0	0	0	0	0	0	0	0
"g14492"	0	0	0	0	0	0	0	0	0	0	0	0
"g14493"	0	0	0	0	0	0	0	0	0	0	0	0
"g14494"	0	0	0	0	0	0	0	0	0	0	0	0
"g14495"	0	0	0	0	0	0	0	0	0	0	0	0
"g14496"	0	0	0	0	0	0	0	0	0	0	0	0
"g14497"	0	0	0	0	0	0	0	0	0	0	0	0
"g14498"	0	0	0	0	0	0	0	0	0	0	0	0
"g14499"	0	0	0	0	0	0	0	0	0	0	0	0
"g145"	0	0	0	0	0	0	0	0	0	0	0	0
"g1450"	1	2	0	0	0	0	0	0	3	0	0	0
"g14500"	0	0	0	0	0	0	0	0	0	0	0	0
"g14501"	0	0	0	0	0	0	0	0	0	0	0	0
"g14502"	0	0	0	0	0	0	0	0	0	0	0	0
"g14503"	0	0	0	0	0	0	0	0	0	0	0	0
"g14504"	0	0	0	0	0	0	0	0	0	0	0	0
"g14505"	0	0	0	0	0	0	0	0	0	0	0	0
"g14506"	0	0	0	0	0	0	0	0	0	0	0	0
"g14507"	0	0	0	0	0	0	0	0	0	0	0	0
"g14508"	0	0	0	0	0	0	0	0	0	0	0	0
"g14509"	0	0	0	0	0	0	0	0	0	0	0	0
"g1451"	41	49	49	204	140	70	41	51	96	32	144	47
"g14510"	0	0	0	0	0	0	0	0	0	0	0	0
"g14511"	0	0	0	0	0	0	0	0	0	0	0	0
"g14512"	0	0	0	0	0	0	0	0	0	0	0	0
"g14513"	0	0	0	0	0	0	0	0	0	0	0	0
"g14514"	0	0	0	0	0	0	0	0	0	0	0	0
"g14515"	0	0	0	0	0	0	0	0	0	0	0	0
"g14516"	0	0	0	0	0	0	0	0	0	0	0	0
"g14517"	0	0	0	0	0	0	0	0	0	0	0	0
"g14518"	0	0	0	0	0	0	0	0	0	0	0	0
"g14519"	0	0	0	0	0	0	0	0	0	0	0	0
"g1452"	0	0	0	0	0	2	0	0	0	0	0	0
"g14520"	0	0	0	0	0	0	0	0	0	0	0	0
"g14521"	0	0	0	0	0	0	0	0	0	0	0	0
"g14522"	0	0	0	0	0	0	0	0	0	0	0	0
"g14523"	0	0	0	0	0	0	0	0	0	0	0	0
"g14524"	0	0	0	0	0	0	0	0	0	0	0	0
"g14525"	0	0	0	0	0	0	0	0	0	0	0	0
"g14526"	0	0	0	0	0	0	0	0	0	0	0	0
"g14527"	0	0	0	0	0	0	0	0	0	0	0	0
"g14528"	0	0	0	0	0	0	0	0	0	0	0	0
"g14529"	0	0	0	0	0	0	0	0	0	0	0	0
"g1453"	0	1	0	0	4	0	0	2	0	1	0	0
"g14530"	0	0	0	0	0	0	0	0	0	0	0	0
"g14531"	0	0	0	0	0	0	0	0	0	0	0	0
"g14532"	0	0	0	0	0	0	0	0	0	0	0	0
"g14533"	0	0	0	0	0	0	0	0	0	0	0	0
"g14534"	0	0	0	0	0	0	0	0	0	0	0	0
"g14535"	0	0	0	0	0	0	0	0	0	0	0	0
"g14536"	0	0	0	0	0	0	0	0	0	0	0	0
"g14537"	0	0	0	0	0	0	0	0	0	0	0	0
"g14538"	0	0	0	0	0	0	0	0	0	0	0	0
"g14539"	0	0	0	0	0	0	0	0	0	0	0	0
"g1454"	57	81	36	21	54	90	24	64	66	17	78	4
"g14540"	0	0	0	0	0	0	0	0	0	0	0	0
"g14541"	0	0	0	0	0	0	0	0	0	0	0	0
"g14542"	0	0	0	0	0	0	0	0	0	0	0	0
"g14543"	0	0	0	0	0	0	0	0	0	0	0	0
"g14544"	0	0	0	0	0	0	0	0	0	0	0	0
"g14545"	0	0	0	0	0	0	0	0	0	0	0	0
"g14546"	0	0	0	0	0	0	0	0	0	0	0	0
"g14547"	0	0	0	0	0	0	0	0	0	0	0	0
"g14548"	0	0	0	0	0	0	0	0	0	0	0	0
"g14549"	0	0	0	0	0	0	0	0	0	0	0	0
"g1455"	52	23	74	9	48	45	27	115	74	10	62	3
"g14550"	0	0	0	0	0	0	0	0	0	0	0	0
"g14551"	0	0	0	0	0	0	0	0	0	0	0	0
"g14552"	0	0	0	0	0	0	0	0	0	0	0	0
"g14553"	0	0	0	0	0	0	0	0	0	0	0	0
"g14554"	0	0	0	0	0	0	0	0	0	0	0	0
"g14555"	0	0	0	0	0	0	0	0	0	0	0	0
"g14556"	0	0	0	0	0	0	0	0	0	0	0	0
"g14557"	0	0	0	0	0	0	0	0	0	0	0	0
"g14558"	0	0	0	0	0	0	0	0	0	0	0	0
"g14559"	0	0	0	0	0	0	0	0	0	0	0	0
"g1456"	34	11	23	14	10	8	8	28	23	13	28	4
"g14560"	0	0	0	0	0	0	0	0	0	0	0	0
"g14561"	0	0	0	0	0	0	0	0	0	0	0	0
"g14562"	0	0	0	0	0	0	0	0	0	0	0	0
"g14563"	0	0	0	0	0	0	0	0	0	0	0	0
"g14564"	0	0	0	0	0	0	0	0	0	0	0	0
"g14565"	0	0	0	0	0	0	0	0	0	0	0	0
"g14566"	0	0	0	0	0	0	0	0	0	0	0	0
"g14567"	0	0	0	0	0	0	0	0	0	0	0	0
"g14568"	0	0	0	0	0	0	0	0	0	0	0	0
"g14569"	0	0	0	0	0	0	0	0	0	0	0	0
"g1457"	1	0	0	0	0	0	0	1	2	0	1	0
"g14570"	0	0	0	0	0	0	0	0	0	0	0	0
"g14571"	0	0	0	0	0	0	0	0	0	0	0	0
"g14572"	0	0	0	0	0	0	0	0	0	0	0	0
"g14573"	0	0	0	0	0	0	0	0	0	0	0	0
"g14574"	0	0	0	0	0	0	0	0	0	0	0	0
"g14575"	0	0	0	0	0	0	0	0	0	0	0	0
"g14576"	0	0	0	0	0	0	0	0	0	0	0	0
"g14577"	0	0	0	0	0	0	0	0	0	0	0	0
"g14578"	0	0	0	0	0	0	0	0	0	0	0	0
"g14579"	0	0	0	0	0	0	0	0	0	0	0	0
"g1458"	42	40	28	18	46	78	21	94	52	31	28	19
"g14580"	0	0	0	0	0	0	0	0	0	0	0	0
"g14581"	0	0	0	0	0	0	0	0	0	0	0	0
"g14582"	0	0	0	0	0	0	0	0	0	0	0	0
"g14583"	0	0	0	0	0	0	0	0	0	0	0	0
"g14584"	0	0	0	0	0	0	0	0	0	0	0	0
"g14585"	0	0	0	0	0	0	0	0	0	0	0	0
"g14586"	0	0	0	0	0	0	0	0	0	0	0	0
"g14587"	0	0	0	0	0	0	0	0	0	0	0	0
"g14588"	0	0	0	0	0	0	0	0	0	0	0	0
"g14589"	0	0	0	0	0	0	0	0	0	0	0	0
"g1459"	0	0	0	2	1	0	0	3	0	1	0	0
"g14590"	0	0	0	0	0	0	0	0	0	0	0	0
"g14591"	0	0	0	0	0	0	0	0	0	0	0	0
"g14592"	0	0	0	0	0	0	0	0	0	0	0	0
"g14593"	0	0	0	0	0	0	0	0	0	0	0	0
"g14594"	0	0	0	0	0	0	0	0	0	0	0	0
"g14595"	0	0	0	0	0	0	0	0	0	0	0	0
"g14596"	0	0	0	0	0	0	0	0	0	0	0	0
"g14597"	0	0	0	0	0	0	0	0	0	0	0	0
"g14598"	0	0	0	0	0	0	0	0	0	0	0	0
"g14599"	0	0	0	0	0	0	0	0	0	0	0	0
"g146"	0	0	0	0	0	0	0	0	0	0	0	0
"g1460"	21	13	16	7	13	12	6	19	22	11	18	0
"g14600"	0	0	0	0	0	0	0	0	0	0	0	0
"g14601"	0	0	0	0	0	0	0	0	0	0	0	0
"g14602"	0	0	0	0	0	0	0	0	0	0	0	0
"g14603"	0	0	0	0	0	0	0	0	0	0	0	0
"g14604"	0	0	0	0	0	0	0	0	0	0	0	0
"g14605"	0	0	0	0	0	0	0	0	0	0	0	0
"g14606"	0	0	0	0	0	0	0	0	0	0	0	0
"g14607"	0	0	0	0	0	0	0	0	0	0	0	0
"g14608"	0	0	0	0	0	0	0	0	0	0	0	0
"g14609"	0	0	0	0	0	0	0	0	0	0	0	0
"g1461"	0	0	1	2	1	5	5	5	12	3	5	3
"g14610"	0	0	0	0	0	0	0	0	0	0	0	0
"g14611"	0	0	0	0	0	0	0	0	0	0	0	0
"g14612"	0	0	0	0	0	0	0	0	0	0	0	0
"g14613"	0	0	0	0	0	0	0	0	0	0	0	0
"g14614"	0	0	0	0	0	0	0	0	0	0	0	0
"g14615"	0	0	0	0	0	0	0	0	0	0	0	0
"g14616"	0	0	0	0	0	0	0	0	0	0	0	0
"g14617"	0	0	0	0	0	0	0	0	0	0	0	0
"g14618"	0	0	0	0	0	0	0	0	0	0	0	0
"g14619"	0	0	0	0	0	0	0	0	0	0	0	0
"g1462"	42	59	20	15	61	50	38	72	33	23	68	8
"g14620"	0	0	0	0	0	0	0	0	0	0	0	0
"g14621"	0	0	0	0	0	0	0	0	0	0	0	0
"g14622"	0	0	0	0	0	0	0	0	0	0	0	0
"g14623"	0	0	0	0	0	0	0	0	0	0	0	0
"g14624"	0	0	0	0	0	0	0	0	0	0	0	0
"g14625"	0	0	0	0	0	0	0	0	0	0	0	0
"g14626"	0	0	0	0	0	0	0	0	0	0	0	0
"g14627"	0	0	0	0	0	0	0	0	0	0	0	0
"g14628"	0	0	0	0	0	0	0	0	0	0	0	0
"g14629"	0	0	0	0	0	0	0	0	0	0	0	0
"g1463"	279	224	169	165	324	422	137	379	279	93	286	68
"g14630"	0	0	0	0	0	0	0	0	0	0	0	0
"g14631"	0	0	0	0	0	0	0	0	0	0	0	0
"g14632"	0	0	0	0	0	0	0	0	0	0	0	0
"g14633"	0	0	0	0	0	0	0	0	0	0	0	0
"g14634"	0	0	0	0	0	0	0	0	0	0	0	0
"g14635"	0	0	0	0	0	0	0	0	0	0	0	0
"g14636"	0	0	0	0	0	0	0	0	0	0	0	0
"g14637"	0	0	0	0	0	0	0	0	0	0	0	0
"g14638"	0	0	0	0	0	0	0	0	0	0	0	0
"g14639"	0	0	0	0	0	0	0	0	0	0	0	0
"g1464"	1	1	1	0	1	0	1	1	2	0	2	0
"g14640"	0	0	0	0	0	0	0	0	0	0	0	0
"g14641"	0	0	0	0	0	0	0	0	0	0	0	0
"g14642"	0	0	0	0	0	0	0	0	0	0	0	0
"g14643"	0	0	0	0	0	0	0	0	0	0	0	0
"g14644"	0	0	0	0	0	0	0	0	0	0	0	0
"g14645"	0	0	0	0	0	0	0	0	0	0	0	0
"g14646"	0	0	0	0	0	0	0	0	0	0	0	0
"g14647"	0	0	0	0	0	0	0	0	0	0	0	0
"g14648"	0	0	0	0	0	0	0	0	0	0	0	0
"g14649"	0	0	0	0	0	0	0	0	0	0	0	0
"g1465"	4	12	3	4	13	10	0	6	6	3	6	0
"g14650"	0	0	0	0	0	0	0	0	0	0	0	0
"g14651"	0	0	0	0	0	0	0	0	0	0	0	0
"g14652"	0	0	0	0	0	0	0	0	0	0	0	0
"g14653"	0	0	0	0	0	0	0	0	0	0	0	0
"g14654"	0	0	0	0	0	0	0	0	0	0	0	0
"g14655"	0	0	0	0	0	0	0	0	0	0	0	0
"g14656"	0	0	0	0	0	0	0	0	0	0	0	0
"g14657"	0	0	0	0	0	0	0	0	0	0	0	0
"g14658"	0	0	0	0	0	0	0	0	0	0	0	0
"g14659"	0	0	0	0	0	0	0	0	0	0	0	0
"g1466"	0	0	0	0	0	0	0	0	0	0	0	0
"g14660"	0	0	0	0	0	0	0	0	0	0	0	0
"g14661"	0	0	0	0	0	0	0	0	0	0	0	0
"g14662"	0	0	0	0	0	0	0	0	0	0	0	0
"g14663"	0	0	0	0	0	0	0	0	0	0	0	0
"g14664"	0	0	0	0	0	0	0	0	0	0	0	0
"g14665"	0	0	0	0	0	0	0	0	0	0	0	0
"g14666"	0	0	0	0	0	0	0	0	0	0	0	0
"g14667"	0	0	0	0	0	0	0	0	0	0	0	0
"g14668"	0	0	0	0	0	0	0	0	0	0	0	0
"g14669"	0	0	0	0	0	0	0	0	0	0	0	0
"g1467"	5	7	16	0	14	14	6	10	6	1	9	2
"g14670"	0	0	0	0	0	0	0	0	0	0	0	0
"g14671"	0	0	0	0	0	0	0	0	0	0	0	0
"g14672"	0	0	0	0	0	0	0	0	0	0	0	0
"g14673"	0	0	0	0	0	0	0	0	0	0	0	0
"g14674"	0	0	0	0	0	0	0	0	0	0	0	0
"g14675"	0	0	0	0	0	0	0	0	0	0	0	0
"g14676"	0	0	0	0	0	0	0	0	0	0	0	0
"g14677"	0	0	0	0	0	0	0	0	0	0	0	0
"g14678"	0	0	0	0	0	0	0	0	0	0	0	0
"g14679"	0	0	0	0	0	0	0	0	0	0	0	0
"g1468"	11	19	7	3	10	8	10	13	17	4	11	3
"g14680"	0	0	0	0	0	0	0	0	0	0	0	0
"g14681"	0	0	0	0	0	0	0	0	0	0	0	0
"g14682"	0	0	0	0	0	0	0	0	0	0	0	0
"g14683"	0	0	0	0	0	0	0	0	0	0	0	0
"g14684"	0	0	0	0	0	0	0	0	0	0	0	0
"g14685"	0	0	0	0	0	0	0	0	0	0	0	0
"g14686"	0	0	0	0	0	0	0	0	0	0	0	0
"g14687"	0	0	0	0	0	0	0	0	0	0	0	0
"g14688"	0	0	0	0	0	0	0	0	0	0	0	0
"g14689"	0	0	0	0	0	0	0	0	0	0	0	0
"g1469"	0	0	0	0	0	0	0	0	1	0	0	0
"g14690"	0	0	0	0	0	0	0	0	0	0	0	0
"g14691"	0	0	0	0	0	0	0	0	0	0	0	0
"g14692"	0	0	0	0	0	0	0	0	0	0	0	0
"g14693"	0	0	0	0	0	0	0	0	0	0	0	0
"g14694"	0	0	0	0	0	0	0	0	0	0	0	0
"g14695"	0	0	0	0	0	0	0	0	0	0	0	0
"g14696"	0	0	0	0	0	0	0	0	0	0	0	0
"g14697"	0	0	0	0	0	0	0	0	0	0	0	0
"g14698"	0	0	0	0	0	0	0	0	0	0	0	0
"g14699"	3	0	0	0	0	0	0	1	0	0	0	0
"g147"	41	25	38	25	50	38	23	33	27	14	47	7
"g1470"	0	1	0	0	0	0	0	0	0	0	1	0
"g14700"	0	0	0	0	0	0	0	0	0	0	0	0
"g14701"	0	0	0	0	0	0	0	0	0	0	0	0
"g14702"	0	0	0	0	0	0	0	0	0	0	0	0
"g14703"	0	0	0	0	0	0	0	0	0	0	0	0
"g14704"	0	0	0	0	0	0	0	0	0	0	0	0
"g14705"	0	0	0	0	0	0	0	0	0	0	0	0
"g14706"	0	0	0	0	0	0	0	0	0	0	0	0
"g14707"	0	0	0	0	0	0	0	0	0	0	0	0
"g14708"	0	0	0	0	0	0	0	0	0	0	0	0
"g14709"	0	0	0	0	0	0	0	0	0	0	0	0
"g1471"	0	0	0	0	0	0	0	0	0	0	0	0
"g14710"	0	0	0	0	0	0	0	0	0	0	0	0
"g14711"	0	0	0	0	0	0	0	0	0	0	0	0
"g14712"	0	0	0	0	0	0	0	0	0	0	0	0
"g14713"	0	0	0	0	0	0	0	0	0	0	0	0
"g14714"	0	0	0	0	0	0	0	0	0	0	0	0
"g14715"	0	0	0	0	0	0	0	0	0	0	0	0
"g14716"	0	0	0	0	0	0	0	0	0	0	0	0
"g14717"	0	0	0	0	0	0	0	0	0	0	0	0
"g14718"	136	131	91	44	201	181	112	183	140	65	163	37
"g14719"	0	0	0	0	0	0	0	0	0	0	0	0
"g1472"	15	19	16	5	31	13	5	33	9	2	35	1
"g14720"	2	10	11	3	14	8	8	3	18	2	6	2
"g14721"	0	0	0	0	0	0	0	0	0	0	0	0
"g14722"	2	2	2	0	0	0	2	0	0	0	2	0
"g14723"	0	3	0	0	0	0	0	0	0	0	0	0
"g14724"	6	21	11	7	9	17	6	25	11	7	26	0
"g14725"	4	8	10	0	6	5	8	11	1	7	7	0
"g14726"	2	5	1	1	6	3	5	0	5	2	5	0
"g14727"	0	0	0	0	0	0	0	0	0	0	0	0
"g14728"	57	70	44	17	94	36	53	66	64	16	64	6
"g14729"	0	0	0	1	0	0	0	3	1	0	2	0
"g1473"	0	0	0	0	0	0	0	0	0	0	0	8
"g14730"	0	0	0	0	0	0	0	0	2	0	0	0
"g14731"	4	14	11	3	6	12	12	11	6	4	15	1
"g14732"	0	0	2	2	0	4	0	2	1	0	1	0
"g14733"	0	0	0	0	3	0	0	0	0	0	0	0
"g14734"	3	21	8	2	17	22	2	6	8	7	11	2
"g14735"	29	60	18	5	29	51	16	21	22	1	24	6
"g14736"	28	29	38	16	37	27	24	59	20	18	24	2
"g14737"	12	12	11	8	10	23	16	12	19	5	9	1
"g14738"	0	0	0	0	0	0	0	0	0	0	0	0
"g14739"	13	12	1	0	5	9	1	8	19	1	3	0
"g1474"	25	34	10	10	15	14	12	33	18	16	19	23
"g14740"	105	175	99	68	185	158	79	182	167	46	213	26
"g14741"	23	25	16	16	13	22	11	24	40	4	33	3
"g14742"	0	0	0	0	0	0	0	0	0	0	0	0
"g14743"	221	281	127	144	416	338	206	404	289	96	340	20
"g14744"	0	0	0	0	0	0	0	0	0	0	0	0
"g14745"	28	57	27	27	86	63	62	56	60	21	59	13
"g14746"	0	0	0	0	0	0	0	0	0	2	0	0
"g14747"	34	52	33	24	37	44	30	62	57	31	37	3
"g14748"	154	153	45	26	278	157	111	205	58	46	158	18
"g14749"	13	19	12	5	15	15	21	12	28	12	17	3
"g1475"	9	4	7	1	28	15	9	25	6	1	9	1
"g14750"	0	0	0	0	0	0	0	0	0	0	0	0
"g14751"	1	0	0	0	0	0	0	5	2	0	10	0
"g14752"	185	291	151	108	306	328	200	311	265	58	273	64
"g14753"	0	1	0	1	0	2	1	1	1	0	0	0
"g14754"	0	0	0	0	0	0	0	0	0	0	0	0
"g14755"	0	0	0	0	0	4	0	0	0	0	0	0
"g14756"	2	0	0	1	0	4	2	4	2	4	0	0
"g14757"	0	0	0	0	0	0	0	0	0	0	0	0
"g14758"	4	0	1	0	9	8	3	3	6	1	9	0
"g14759"	24	33	12	34	24	17	3	41	32	4	23	7
"g1476"	152	185	121	116	251	271	113	213	191	77	317	66
"g14760"	0	0	0	0	0	0	0	3	0	0	0	0
"g14761"	232	328	180	153	336	359	177	302	201	143	369	52
"g14762"	8	70	12	35	64	47	28	58	43	5	51	7
"g14763"	1	4	7	1	4	3	0	7	5	1	3	0
"g14764"	2	6	0	1	1	3	1	2	1	0	0	0
"g14765"	0	0	0	0	0	0	0	0	0	0	0	0
